"clicked","month","Casual Forum","Casual Losers","Casual Winners","Casual","Moderate Miscellanea","Moderate Farmers","Moderate Losers","Moderate Winners","Moderate","Forum","Hardcore"
"Moderate Miscellanea/Nov-12","Mar-12",2,13,9,0,14,8,0,0,0,1,28
"Moderate Miscellanea/Nov-12","Apr-12",3,8,11,0,28,11,0,0,0,7,18
"Moderate Miscellanea/Nov-12","May-12",2,5,15,0,17,11,0,0,0,7,33
"Moderate Miscellanea/Nov-12","Jun-12",0,14,10,0,21,1,6,0,0,8,26
"Moderate Miscellanea/Nov-12","Jul-12",0,0,16,0,22,3,5,0,0,1,31
"Moderate Miscellanea/Nov-12","Aug-12",0,17,20,0,0,7,24,17,0,0,34
"Moderate Miscellanea/Nov-12","Sep-12",0,25,41,0,0,38,35,0,0,8,65
"Moderate Miscellanea/Nov-12","Oct-12",0,44,65,0,110,39,0,0,0,13,131
"Moderate Miscellanea/Nov-12","Nov-12",0,0,0,0,722,0,0,0,0,0,0
"Moderate Miscellanea/Nov-12","Dec-12",0,0,0,47,42,29,0,0,0,5,22
"Moderate Farmers/Nov-12","Nov-11",0,19,30,0,0,22,0,0,26,9,51
"Moderate Farmers/Nov-12","Dec-11",0,25,31,0,0,35,0,0,26,22,65
"Moderate Farmers/Nov-12","Jan-12",0,16,14,0,22,27,20,0,0,16,52
"Moderate Farmers/Nov-12","Feb-12",3,15,14,0,0,32,30,0,0,11,39
"Moderate Farmers/Nov-12","Mar-12",5,9,19,0,24,25,0,0,0,10,33
"Moderate Farmers/Nov-12","Apr-12",2,12,29,0,22,23,0,0,0,18,37
"Moderate Farmers/Nov-12","May-12",4,11,22,0,29,29,0,0,0,14,44
"Moderate Farmers/Nov-12","Jun-12",0,11,14,0,23,14,22,0,0,19,45
"Moderate Farmers/Nov-12","Jul-12",0,13,20,0,33,17,22,0,0,8,41
"Moderate Farmers/Nov-12","Aug-12",0,16,29,0,0,28,33,31,0,0,48
"Moderate Farmers/Nov-12","Sep-12",0,20,52,0,0,61,38,0,0,9,89
"Moderate Farmers/Nov-12","Oct-12",0,32,61,0,76,94,0,0,0,6,133
"Moderate Farmers/Nov-12","Nov-12",0,0,0,0,0,715,0,0,0,0,0
"Moderate Farmers/Nov-12","Dec-12",0,0,0,27,12,33,0,0,0,5,10
"Forum/Nov-12","Nov-11",0,1,5,0,0,4,0,0,10,7,11
"Forum/Nov-12","Dec-11",0,4,6,0,0,5,0,0,6,20,12
"Forum/Nov-12","Jan-12",0,2,5,0,5,9,1,0,0,14,11
"Forum/Nov-12","Feb-12",4,2,3,0,0,3,4,0,0,11,13
"Forum/Nov-12","Mar-12",7,3,6,0,5,3,0,0,0,7,9
"Forum/Nov-12","Apr-12",4,3,5,0,7,2,0,0,0,9,16
"Forum/Nov-12","May-12",8,1,2,0,8,3,0,0,0,12,13
"Forum/Nov-12","Jun-12",0,2,4,0,7,2,2,0,0,18,11
"Forum/Nov-12","Jul-12",0,3,5,0,7,0,3,0,0,14,16
"Forum/Nov-12","Aug-12",0,3,5,0,0,3,10,5,0,0,28
"Forum/Nov-12","Sep-12",0,5,6,0,0,8,5,0,0,17,19
"Forum/Nov-12","Oct-12",0,3,6,0,11,3,0,0,0,25,30
"Forum/Nov-12","Nov-12",0,0,0,0,0,0,0,0,0,100,0
"Forum/Nov-12","Dec-12",0,0,0,5,5,10,0,0,0,14,14
"Hardcore/Nov-12","Nov-11",0,24,36,0,0,32,0,0,43,8,94
"Hardcore/Nov-12","Dec-11",0,23,32,0,0,51,0,0,31,20,141
"Hardcore/Nov-12","Jan-12",0,17,19,0,48,18,23,0,0,20,113
"Hardcore/Nov-12","Feb-12",8,17,25,0,0,41,30,0,0,12,93
"Hardcore/Nov-12","Mar-12",5,12,27,0,35,23,0,0,0,9,91
"Hardcore/Nov-12","Apr-12",5,11,21,0,43,18,0,0,0,16,110
"Hardcore/Nov-12","May-12",1,13,9,0,30,31,0,0,0,25,134
"Hardcore/Nov-12","Jun-12",0,14,19,0,25,17,26,0,0,19,122
"Hardcore/Nov-12","Jul-12",0,11,16,0,44,15,16,0,0,11,115
"Hardcore/Nov-12","Aug-12",0,26,20,0,0,24,43,29,0,0,170
"Hardcore/Nov-12","Sep-12",0,28,35,0,0,63,58,0,0,20,265
"Hardcore/Nov-12","Oct-12",0,26,67,0,125,76,0,0,0,25,510
"Hardcore/Nov-12","Nov-12",0,0,0,0,0,0,0,0,0,0,1135
"Hardcore/Nov-12","Dec-12",0,0,0,50,80,55,0,0,0,5,145
"Casual/Dec-12","Nov-11",0,15,5,0,0,10,0,0,18,3,21
"Casual/Dec-12","Dec-11",0,8,7,0,0,23,0,0,22,6,31
"Casual/Dec-12","Jan-12",0,12,7,0,23,9,8,0,0,9,17
"Casual/Dec-12","Feb-12",2,14,8,0,0,9,20,0,0,5,17
"Casual/Dec-12","Mar-12",3,13,9,0,16,7,0,0,0,5,14
"Casual/Dec-12","Apr-12",1,9,10,0,23,11,0,0,0,9,21
"Casual/Dec-12","May-12",6,12,17,0,14,12,0,0,0,6,25
"Casual/Dec-12","Jun-12",0,11,9,0,17,7,9,0,0,9,19
"Casual/Dec-12","Jul-12",0,6,16,0,14,7,7,0,0,7,22
"Casual/Dec-12","Aug-12",0,14,14,0,0,7,12,11,0,0,33
"Casual/Dec-12","Sep-12",0,14,17,0,0,19,15,0,0,4,28
"Casual/Dec-12","Oct-12",0,13,30,0,36,24,0,0,0,4,43
"Casual/Dec-12","Nov-12",0,0,0,57,47,27,0,0,0,5,50
"Casual/Dec-12","Dec-12",0,0,0,355,0,0,0,0,0,0,0
"Moderate Miscellanea/Dec-12","Nov-11",0,4,4,0,0,1,0,0,10,1,19
"Moderate Miscellanea/Dec-12","Dec-11",0,6,7,0,0,14,0,0,8,6,22
"Moderate Miscellanea/Dec-12","Jan-12",0,3,3,0,8,6,8,0,0,6,17
"Moderate Miscellanea/Dec-12","Feb-12",0,2,2,0,0,11,10,0,0,2,18
"Moderate Miscellanea/Dec-12","Mar-12",0,2,6,0,18,4,0,0,0,1,19
"Moderate Miscellanea/Dec-12","Apr-12",1,5,3,0,13,5,0,0,0,4,22
"Moderate Miscellanea/Dec-12","May-12",2,3,5,0,10,3,0,0,0,6,27
"Moderate Miscellanea/Dec-12","Jun-12",0,3,4,0,9,2,3,0,0,8,25
"Moderate Miscellanea/Dec-12","Jul-12",0,4,3,0,15,2,6,0,0,3,16
"Moderate Miscellanea/Dec-12","Aug-12",0,7,6,0,0,2,6,12,0,0,22
"Moderate Miscellanea/Dec-12","Sep-12",0,7,10,0,0,15,6,0,0,5,31
"Moderate Miscellanea/Dec-12","Oct-12",0,4,11,0,31,8,0,0,0,5,44
"Moderate Miscellanea/Dec-12","Nov-12",0,0,0,14,42,12,0,0,0,5,80
"Moderate Miscellanea/Dec-12","Dec-12",0,0,0,0,189,0,0,0,0,0,0
"Moderate Farmers/Dec-12","Nov-11",0,7,15,0,0,12,0,0,6,2,13
"Moderate Farmers/Dec-12","Dec-11",0,7,7,0,0,9,0,0,17,5,31
"Moderate Farmers/Dec-12","Jan-12",0,7,7,0,10,10,6,0,0,7,21
"Moderate Farmers/Dec-12","Feb-12",3,6,5,0,0,14,8,0,0,2,24
"Moderate Farmers/Dec-12","Mar-12",1,5,12,0,10,9,0,0,0,5,24
"Moderate Farmers/Dec-12","Apr-12",1,6,10,0,11,8,0,0,0,6,24
"Moderate Farmers/Dec-12","May-12",5,5,13,0,8,5,0,0,0,7,23
"Moderate Farmers/Dec-12","Jun-12",0,5,7,0,8,5,9,0,0,9,20
"Moderate Farmers/Dec-12","Jul-12",0,3,6,0,11,3,2,0,0,6,24
"Moderate Farmers/Dec-12","Aug-12",0,3,10,0,0,10,9,10,0,0,22
"Moderate Farmers/Dec-12","Sep-12",0,5,16,0,0,31,10,0,0,2,32
"Moderate Farmers/Dec-12","Oct-12",0,10,16,0,20,24,0,0,0,4,42
"Moderate Farmers/Dec-12","Nov-12",0,0,0,25,29,33,0,0,0,10,55
"Moderate Farmers/Dec-12","Dec-12",0,0,0,0,0,212,0,0,0,0,0
"Forum/Dec-12","Nov-11",0,2,2,0,0,1,0,0,2,3,6
"Forum/Dec-12","Dec-11",0,4,1,0,0,2,0,0,2,7,6
"Forum/Dec-12","Jan-12",0,2,3,0,1,2,2,0,0,4,4
"Forum/Dec-12","Feb-12",3,2,3,0,0,0,1,0,0,1,3
"Forum/Dec-12","Mar-12",1,1,2,0,1,1,0,0,0,2,3
"Forum/Dec-12","Apr-12",2,2,3,0,2,0,0,0,0,5,1
"Forum/Dec-12","May-12",1,2,1,0,3,1,0,0,0,10,2
"Forum/Dec-12","Jun-12",0,4,0,0,2,1,0,0,0,6,6
"Forum/Dec-12","Jul-12",0,1,1,0,2,0,1,0,0,6,9
"Forum/Dec-12","Aug-12",0,3,3,0,0,1,3,2,0,0,13
"Forum/Dec-12","Sep-12",0,1,2,0,0,4,7,0,0,8,6
"Forum/Dec-12","Oct-12",0,1,3,0,3,4,0,0,0,7,10
"Forum/Dec-12","Nov-12",0,0,0,0,5,5,0,0,0,14,5
"Forum/Dec-12","Dec-12",0,0,0,0,0,0,0,0,0,41,0
"Hardcore/Dec-12","Nov-11",0,8,11,0,0,10,0,0,8,6,32
"Hardcore/Dec-12","Dec-11",0,9,9,0,0,18,0,0,4,19,37
"Hardcore/Dec-12","Jan-12",0,8,10,0,15,5,7,0,0,13,38
"Hardcore/Dec-12","Feb-12",2,4,5,0,0,9,16,0,0,10,39
"Hardcore/Dec-12","Mar-12",3,5,9,0,10,10,0,0,0,4,40
"Hardcore/Dec-12","Apr-12",3,3,3,0,16,3,0,0,0,10,42
"Hardcore/Dec-12","May-12",1,2,4,0,12,8,0,0,0,10,53
"Hardcore/Dec-12","Jun-12",0,5,3,0,3,4,8,0,0,13,47
"Hardcore/Dec-12","Jul-12",0,4,3,0,13,7,5,0,0,7,44
"Hardcore/Dec-12","Aug-12",0,6,6,0,0,11,10,12,0,0,51
"Hardcore/Dec-12","Sep-12",0,8,8,0,0,11,8,0,0,8,65
"Hardcore/Dec-12","Oct-12",0,9,11,0,21,13,0,0,0,8,84
"Hardcore/Dec-12","Nov-12",0,0,0,12,22,10,0,0,0,14,145
"Hardcore/Dec-12","Dec-12",0,0,0,0,0,0,0,0,0,0,231
